SITE_ID,SITE_UID,MONITORING_UNIT_ID,ANALYZER_ID,PARAMETER_ID,PARAMETER_NAME,READING,UNIT_ID,DATA_QUALITY_CODE,RAW_READING,UNIX_TIMESTAMP,CALIBRATION_FLAG,MAINTENANCE_FLAG
site_789,site_789,MEE_OUTLET,analyzer_436,parameter_95,Flow,259,unit_12,U,259,1749323709,0,0
site_789,site_789,MEE_INLET,analyzer_436,parameter_95,Flow,0,unit_12,U,0,1749323709,0,0
site_789,site_789,ETP_INLET,analyzer_436,parameter_95,Flow,22730,unit_12,U,22730,1749323709,0,0
site_789,site_789,ETP_OUTLET,analyzer_436,parameter_95,Flow,20900,unit_12,U,20900,1749323709,0,0
