site_789,site_789,MEE_OUTLET,analyzer_436,parameter_95,Flow,100,unit_12,U,100,1735032613,0,0
site_789,site_789,MEE_INLET,analyzer_436,parameter_95,Flow,65,unit_12,U,65,1735032613,0,0
site_789,site_789,ETP_INLET,analyzer_436,parameter_95,Flow,11997,unit_12,U,11997,1735032613,0,0
site_789,site_789,ETP_OUTLET,analyzer_436,parameter_95,Flow,11016,unit_12,U,11016,1735032613,0,0
